node_index,source_node_id,pos_x,pos_y,is_stop_only
514,88089953,1662.47,8457.65,False
515,88098281,1704.81,8392.79,False
516,88087656,1628.0,8524.86,False
517,88089953,1662.47,8457.65,False
518,88098283,1539.82,8649.06,False
519,88087656,1628.0,8524.86,False
520,88098278,2097.71,8061.85,False
521,1664717863,2166.78,7952.3,False
522,88110355,2070.5,8105.0,False
523,88098278,2097.71,8061.85,False
524,88100583,1975.72,8255.32,False
525,88110355,2070.5,8105.0,False
526,88113228,1863.19,8433.81,False
527,88100583,1975.72,8255.32,False
528,88099183,1821.83,8499.4,False
529,88113228,1863.19,8433.81,False
530,88114497,1716.32,8666.76,False
531,88099183,1821.83,8499.4,False
532,88102266,2389.34,8301.6,False
533,1664717868,2380.59,8167.68,False
534,270798540,2832.05,7718.4,False
535,30570808,2863.97,7687.39,False
536,88111619,2255.66,8290.34,False
537,88110355,2070.5,8105.0,False
538,88100583,1975.72,8255.32,False
539,88106308,2129.19,8409.17,False
540,88112537,1857.28,8154.6,False
541,88100583,1975.72,8255.32,False
542,88113227,1936.47,8477.59,False
543,88106310,1999.22,8539.41,False
544,88113868,2010.6,8528.01,False
545,88113227,1936.47,8477.59,False
546,88115544,1663.17,8891.78,False
547,88114497,1716.32,8666.76,False
548,88139230,2482.7,7851.28,False
549,88137617,2474.56,7636.57,False
550,88144772,1391.69,8379.46,False
551,30891481,1194.42,8489.44,False
552,29739650,20881.66,7161.71,False
553,26722820,20787.23,7577.4,False
554,29739771,21090.54,6039.74,False
555,29657819,21097.14,6309.35,False
556,1652534885,21085.36,5806.28,False
557,29739771,21090.54,6039.74,False
558,29657829,21188.38,5802.08,False
559,29739772,21193.91,6037.33,False
560,1652534792,21477.08,5406.47,False
561,1652534806,21595.51,5449.57,False
562,cluster_27785371_27785374_4757428112_4757428114_4757428327_5124665840_5124665841_6709575610_6709575611,19197.49,17444.23,False
563,cluster_27785378_3632855043_5970328451_5970328452_5970328453_5970328454_5970328455_5970328456_603329421,19093.19,17381.94,False
564,1867607137,18709.65,17076.38,False
565,31355884,18481.24,16887.52,False
566,27785917,18858.88,18074.11,False
567,27785913,18739.3,18082.08,False
568,6601087096,18941.37,17134.19,False
569,27785308,18859.24,17035.33,False
570,cluster_31495933_76465833,42010.72,11708.17,False
571,cluster_21509170_4199933886,41924.09,11465.75,False
572,31495936,42102.08,11965.61,False
573,cluster_31495933_76465833,42010.72,11708.17,False
574,88954030,28809.42,34485.43,False
575,88954025,28446.39,34079.73,False
576,89064226,31614.22,21535.63,False
577,89064356,31614.37,21564.03,False
578,89064226,31614.22,21535.63,False
579,89066836,31679.04,21036.68,False
580,89066836,31679.04,21036.68,False
581,89066837,31789.26,21029.09,False
582,270335525,1382.76,9166.23,False
583,cluster_89071158_89072802,1443.77,9118.75,False
584,cluster_257589859_27126967,1622.89,9254.18,False
585,27126975,1403.9,9310.84,False
586,27126975,1403.9,9310.84,False
587,89076670,1264.52,9464.94,False
588,89076670,1264.52,9464.94,False
589,27126975,1403.9,9310.84,False
590,89078580,1305.22,9712.57,False
591,89076670,1264.52,9464.94,False
