node_index,source_node_id,pos_x,pos_y,is_stop_only
15819,2272006408,5030.3,5904.9,False
15820,2272006403,4944.39,5876.52,False
15821,497590113,4991.6,5891.84,False
15822,cluster_3214665944_497590155,4884.37,5857.47,False
15823,2272006403,4944.39,5876.52,False
15824,292578428,4782.89,5850.63,False
15825,cluster_3214665944_497590155,4884.37,5857.47,False
15826,292578972,4769.95,5850.31,False
15827,292578428,4782.89,5850.63,False
15828,cluster_1517542703_2107054728,5414.6,5963.26,False
15829,530665747,5412.85,5914.33,False
15830,279796641,5407.03,5970.37,False
15831,cluster_1517542703_2107054728,5414.6,5963.26,False
15832,1517542733,5302.57,6224.65,False
15833,cluster_675172337_7590327525,5305.31,6208.04,False
15834,690288828,5395.79,6247.15,False
15835,690288827,5394.43,6264.5,False
15836,cluster_2046418521_690288826,5397.1,6230.09,False
15837,690288828,5395.79,6247.15,False
15838,675172340,5297.87,6240.31,False
15839,1517542733,5302.57,6224.65,False
15840,690288799,5293.76,6255.28,False
15841,675172340,5297.87,6240.31,False
15842,690288809,5289.27,6271.94,False
15843,690288799,5293.76,6255.28,False
15844,690288815,5287.02,6287.41,False
15845,690288809,5289.27,6271.94,False
15846,342158519,5390.88,6314.2,False
15847,690288815,5287.02,6287.41,False
15848,2065265348,5391.91,6297.49,False
15849,342158519,5390.88,6314.2,False
15850,690288832,5393.18,6280.54,False
15851,2065265348,5391.91,6297.49,False
15852,690288827,5394.43,6264.5,False
15853,690288832,5393.18,6280.54,False
15854,676298977,9458.02,2056.4,False
15855,92629204,9423.82,2072.16,False
15856,676298968,9410.99,1850.49,False
15857,676298977,9458.02,2056.4,False
15858,cluster_5203101109_6292979899,7053.01,3846.23,False
15859,5203101108,7071.13,3837.77,False
15860,5814417536,6999.91,3877.06,False
15861,cluster_5203101109_6292979899,7053.01,3846.23,False
15862,5203101110,7037.15,3828.73,False
15863,cluster_5203101109_6292979899,7053.01,3846.23,False
15864,270377358,10085.39,5000.46,False
15865,679104959,10117.85,4959.54,False
15866,270377373,10058.95,5075.64,False
15867,270377358,10085.39,5000.46,False
15868,287146031,10137.55,5559.7,False
15869,cluster_503100998_503101027,10136.69,5479.67,False
15870,503100960,10049.28,5159.77,False
15871,270377373,10058.95,5075.64,False
15872,1716929361,10044.6,5216.24,False
15873,503100960,10049.28,5159.77,False
15874,503100970,10043.68,5282.76,False
15875,1716929361,10044.6,5216.24,False
15876,503088788,10052.14,5321.92,False
15877,503100970,10043.68,5282.76,False
15878,cluster_1717509625_277958359_519754449,10094.95,5412.36,False
15879,503088788,10052.14,5321.92,False
15880,cluster_503100998_503101027,10136.69,5479.67,False
15881,cluster_1717509625_277958359_519754449,10094.95,5412.36,False
15882,32564062,5561.04,5807.9,False
15883,602685455,5588.48,5675.54,False
15884,7372218266,5527.66,5807.97,False
15885,32564062,5561.04,5807.9,False
15886,7372289188,5493.51,5806.12,False
15887,7372218266,5527.66,5807.97,False
15888,7372218242,5459.73,5803.8,False
15889,7372289188,5493.51,5806.12,False
15890,32564061,5419.79,5800.86,False
15891,7372218242,5459.73,5803.8,False
15892,680311381,9328.42,5099.73,False
15893,671408999,9349.07,5124.16,False
15894,331032905,9291.73,1470.97,False
15895,cluster_2119346216_92629192,9290.77,1505.2,False
15896,cluster_2119346177_331035170,9426.45,1218.98,False
15897,331032905,9291.73,1470.97,False
15898,2285850402,6920.85,4764.42,False
15899,271405446,6850.84,4765.92,False
15900,7244600017,6950.99,4768.07,False
15901,2285850402,6920.85,4764.42,False
15902,cluster_2118006980_2118006981_2362726802_336359523,7021.1,4783.22,False
15903,7244600017,6950.99,4768.07,False
15904,gneJ385,6866.35,4711.17,False
15905,271405446,6850.84,4765.92,False
15906,4330799728,9187.38,5163.21,False
15907,683133300,9176.46,5159.62,False
15908,669466665,9206.52,5171.29,False
15909,4330799728,9187.38,5163.21,False
15910,4330799725,9241.38,5182.21,False
15911,669466665,9206.52,5171.29,False
15912,411390543,9253.97,5185.98,False
15913,4330799725,9241.38,5182.21,False
15914,683133300,9176.46,5159.62,False
15915,cluster_270494215_683133296,9136.62,5153.17,False
15916,683133300,9176.46,5159.62,False
15917,cluster_270494215_683133296,9136.62,5153.17,False
15918,683260304,4681.55,5987.37,False
15919,683260864,4623.71,6096.94,False
15920,1840464466,4705.7,5936.78,False
15921,683260304,4681.55,5987.37,False
15922,292578419,4780.75,5946.9,False
15923,1840464466,4705.7,5936.78,False
15924,683260763,3957.51,6158.55,False
15925,cluster_5794578418_683260762,3969.19,6172.12,False
15926,683260764,3976.77,6136.8,False
15927,683260763,3957.51,6158.55,False
15928,1503265157,3970.02,6123.93,False
15929,683260764,3976.77,6136.8,False
15930,cluster_1509951394_5789810272_683260193,3955.48,6066.5,False
15931,1503265157,3970.02,6123.93,False
15932,1616802859,2105.31,7318.76,False
15933,683260435,2042.62,7325.36,False
15934,361382003,5922.41,3937.8,False
15935,1690490302,5904.54,3909.37,False
15936,26698618,2139.17,6889.44,False
15937,961671736,2139.76,6942.47,False
15938,21509116,7995.84,6030.75,False
15939,gneJ90,7995.4,5914.28,False
15940,gneJ90,7995.4,5914.28,False
15941,cluster_1639935446_21509114,7994.85,5886.46,False
15942,768853739,7928.27,1799.77,False
15943,684398803,7935.87,1813.92,False
15944,282553137,6442.13,6187.51,False
15945,30503255,6443.47,6149.67,False
15946,139622,5429.68,7484.66,False
15947,321324256,5503.52,7476.48,False
15948,7467330144,4306.97,7509.21,False
15949,1421312230,4293.35,7519.69,False
15950,3945554214,4326.41,7499.12,False
15951,7467330144,4306.97,7509.21,False
15952,cluster_2046520535_5247137248_5247137250,4333.06,7511.62,False
15953,3945554214,4326.41,7499.12,False
15954,321325458,4828.32,7265.06,False
15955,321329525,4837.01,7286.05,False
15956,3659150628,4937.34,7215.68,False
15957,321729759,4914.36,7223.98,False
15958,cluster_321730869_7772221876_7772221879,4670.32,7187.69,False
15959,321730931,4824.35,7088.25,False
15960,2008344087,4269.41,7063.73,False
15961,321730094,4191.46,7186.02,False
15962,321730092,4279.1,7051.21,False
15963,2008344087,4269.41,7063.73,False
15964,321328864,4360.61,6981.02,False
15965,321730092,4279.1,7051.21,False
15966,351591151,4763.58,6727.58,False
15967,321328866,4745.2,6738.43,False
15968,1427080777,4299.94,6958.19,False
15969,1427080792,4283.75,6970.05,False
15970,cluster_1242175752_1840503577_1840503583,4248.81,7051.47,False
15971,1427080824,4227.89,7032.33,False
15972,cluster_1242175752_1840503577_1840503583,4248.81,7051.47,False
15973,298178349,4184.01,7133.92,False
15974,cluster_1737482832_7692757974,5660.3,6347.73,False
15975,cluster_1737482869_1737482871,5612.66,6414.72,False
15976,1737482827,5576.43,6364.36,False
15977,cluster_1737482819_1737482824_7590327501_7692757981,5580.68,6340.42,False
15978,250704045,6058.49,740.65,False
15979,248827295,5964.88,830.42,False
15980,256335322,6072.29,711.41,False
15981,250704045,6058.49,740.65,False
15982,248827296,6091.26,660.26,False
15983,256335322,6072.29,711.41,False
15984,687405241,6464.2,663.87,False
15985,248827296,6091.26,660.26,False
15986,662200356,6488.87,658.39,False
15987,687405241,6464.2,663.87,False
15988,248827305,6744.75,586.4,False
15989,662200356,6488.87,658.39,False
15990,503197485,6822.92,572.23,False
15991,248827305,6744.75,586.4,False
15992,248827306,6900.31,556.1,False
15993,503197485,6822.92,572.23,False
15994,236728570,7137.88,268.9,False
15995,248827306,6900.31,556.1,False
15996,cluster_690180659_7692159967,5459.27,6126.73,False
15997,690180595,5465.28,6045.96,False
15998,690180595,5465.28,6045.96,False
15999,690180592,5417.54,6043.26,False
16000,7625457171,5548.27,6050.36,False
16001,690180595,5465.28,6045.96,False
